"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"269","34.315999027","127.0.0.1","127.0.0.1","TCP","74","47746  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788673 TSecr=0 WS=128","47746","8080"
"270","34.316044075","127.0.0.1","127.0.0.1","TCP","74","8080  >  47746 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788673 TSecr=514788673 WS=128","8080","47746"
"271","34.316073198","127.0.0.1","127.0.0.1","TCP","66","47746  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788673 TSecr=514788673","47746","8080"
"275","34.319121491","127.0.0.1","127.0.0.1","TCP","415","47746  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788676 TSecr=514788673","47746","8080"
"276","34.319185884","127.0.0.1","127.0.0.1","TCP","66","8080  >  47746 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788676 TSecr=514788676","8080","47746"
"277","34.322104971","127.0.0.1","127.0.0.1","TCP","1411","8080  >  47746 [PSH, ACK] Seq=1 Ack=350 Win=65536 Len=1345 TSval=514788679 TSecr=514788676","8080","47746"
"278","34.322148342","127.0.0.1","127.0.0.1","TCP","66","47746  >  8080 [ACK] Seq=350 Ack=1346 Win=75008 Len=0 TSval=514788679 TSecr=514788679","47746","8080"
"279","34.324880952","127.0.0.1","127.0.0.1","TCP","361","47746  >  8080 [PSH, ACK] Seq=350 Ack=1346 Win=75008 Len=295 TSval=514788682 TSecr=514788679","47746","8080"
"280","34.328338305","127.0.0.1","127.0.0.1","TCP","831","8080  >  47746 [PSH, ACK] Seq=1346 Ack=645 Win=65536 Len=765 TSval=514788685 TSecr=514788682","8080","47746"
"281","34.332653378","127.0.0.1","127.0.0.1","TCP","74","47750  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788689 TSecr=0 WS=128","47750","8080"
"282","34.332707366","127.0.0.1","127.0.0.1","TCP","74","8080  >  47750 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788690 TSecr=514788689 WS=128","8080","47750"
"283","34.332747804","127.0.0.1","127.0.0.1","TCP","66","47750  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788690 TSecr=514788690","47750","8080"
"284","34.335114096","127.0.0.1","127.0.0.1","TCP","415","47750  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788692 TSecr=514788690","47750","8080"
"285","34.335188617","127.0.0.1","127.0.0.1","TCP","66","8080  >  47750 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788692 TSecr=514788692","8080","47750"
"286","34.336754388","127.0.0.1","127.0.0.1","TCP","119","47746  >  8080 [PSH, ACK] Seq=645 Ack=2111 Win=75008 Len=53 TSval=514788694 TSecr=514788685","47746","8080"
"287","34.337887074","127.0.0.1","127.0.0.1","TCP","1411","8080  >  47750 [PSH, ACK] Seq=1 Ack=350 Win=65536 Len=1345 TSval=514788695 TSecr=514788692","8080","47750"
"288","34.340171792","127.0.0.1","127.0.0.1","TCP","66","47750  >  8080 [ACK] Seq=350 Ack=1346 Win=73088 Len=0 TSval=514788697 TSecr=514788695","47750","8080"
"289","34.342555335","127.0.0.1","127.0.0.1","TCP","361","47750  >  8080 [PSH, ACK] Seq=350 Ack=1346 Win=73088 Len=295 TSval=514788699 TSecr=514788695","47750","8080"
"290","34.345462897","127.0.0.1","127.0.0.1","TCP","831","8080  >  47750 [PSH, ACK] Seq=1346 Ack=645 Win=65536 Len=765 TSval=514788702 TSecr=514788699","8080","47750"
"291","34.346024282","127.0.0.1","127.0.0.1","TCP","74","47766  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788703 TSecr=0 WS=128","47766","8080"
"292","34.346066815","127.0.0.1","127.0.0.1","TCP","74","8080  >  47766 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788703 TSecr=514788703 WS=128","8080","47766"
"293","34.346109139","127.0.0.1","127.0.0.1","TCP","66","47766  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788703 TSecr=514788703","47766","8080"
"294","34.347363348","127.0.0.1","127.0.0.1","TCP","415","47766  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788704 TSecr=514788703","47766","8080"
"295","34.347416707","127.0.0.1","127.0.0.1","TCP","66","8080  >  47766 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788704 TSecr=514788704","8080","47766"
"296","34.354173222","127.0.0.1","127.0.0.1","TCP","1411","8080  >  47766 [PSH, ACK] Seq=1 Ack=350 Win=65536 Len=1345 TSval=514788711 TSecr=514788704","8080","47766"
"297","34.354226162","127.0.0.1","127.0.0.1","TCP","66","47766  >  8080 [ACK] Seq=350 Ack=1346 Win=75008 Len=0 TSval=514788711 TSecr=514788711","47766","8080"
"300","34.355487984","127.0.0.1","127.0.0.1","TCP","119","47750  >  8080 [PSH, ACK] Seq=645 Ack=2111 Win=74368 Len=53 TSval=514788712 TSecr=514788702","47750","8080"
"301","34.355553286","127.0.0.1","127.0.0.1","TCP","1903","47746  >  8080 [PSH, ACK] Seq=698 Ack=2111 Win=75008 Len=1837 TSval=514788712 TSecr=514788685","47746","8080"
"302","34.355573470","127.0.0.1","127.0.0.1","TCP","66","8080  >  47746 [ACK] Seq=2111 Ack=2535 Win=84224 Len=0 TSval=514788712 TSecr=514788694","8080","47746"
"303","34.358993807","127.0.0.1","127.0.0.1","TCP","361","47766  >  8080 [PSH, ACK] Seq=350 Ack=1346 Win=75008 Len=295 TSval=514788716 TSecr=514788711","47766","8080"
"306","34.365909281","127.0.0.1","127.0.0.1","TCP","1904","47750  >  8080 [PSH, ACK] Seq=698 Ack=2111 Win=74368 Len=1838 TSval=514788723 TSecr=514788702","47750","8080"
"307","34.365944621","127.0.0.1","127.0.0.1","TCP","66","8080  >  47750 [ACK] Seq=2111 Ack=2536 Win=84224 Len=0 TSval=514788723 TSecr=514788712","8080","47750"
"308","34.372916526","127.0.0.1","127.0.0.1","TCP","74","47782  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788730 TSecr=0 WS=128","47782","8080"
"309","34.372966393","127.0.0.1","127.0.0.1","TCP","74","8080  >  47782 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788730 TSecr=514788730 WS=128","8080","47782"
"310","34.373004037","127.0.0.1","127.0.0.1","TCP","66","47782  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788730 TSecr=514788730","47782","8080"
"311","34.374921530","127.0.0.1","127.0.0.1","TCP","415","47782  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788732 TSecr=514788730","47782","8080"
"312","34.374957288","127.0.0.1","127.0.0.1","TCP","66","8080  >  47782 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788732 TSecr=514788732","8080","47782"
"313","34.375190209","127.0.0.1","127.0.0.1","TCP","74","47796  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788732 TSecr=0 WS=128","47796","8080"
"314","34.375223663","127.0.0.1","127.0.0.1","TCP","74","8080  >  47796 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788732 TSecr=514788732 WS=128","8080","47796"
"315","34.375246920","127.0.0.1","127.0.0.1","TCP","66","47796  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788732 TSecr=514788732","47796","8080"
"316","34.382197734","127.0.0.1","127.0.0.1","TCP","415","47796  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788739 TSecr=514788732","47796","8080"
"317","34.382230140","127.0.0.1","127.0.0.1","TCP","66","8080  >  47796 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788739 TSecr=514788739","8080","47796"
"318","34.389442789","127.0.0.1","127.0.0.1","TCP","74","47802  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788746 TSecr=0 WS=128","47802","8080"
"319","34.389442789","127.0.0.1","127.0.0.1","TCP","831","8080  >  47766 [PSH, ACK] Seq=1346 Ack=645 Win=65536 Len=765 TSval=514788746 TSecr=514788716","8080","47766"
"320","34.389481271","127.0.0.1","127.0.0.1","TCP","74","8080  >  47802 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788746 TSecr=514788746 WS=128","8080","47802"
"321","34.389506693","127.0.0.1","127.0.0.1","TCP","66","47802  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788746 TSecr=514788746","47802","8080"
"322","34.390407017","127.0.0.1","127.0.0.1","TCP","74","47810  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788747 TSecr=0 WS=128","47810","8080"
"323","34.390407017","127.0.0.1","127.0.0.1","TCP","74","47812  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788747 TSecr=0 WS=128","47812","8080"
"324","34.390435093","127.0.0.1","127.0.0.1","TCP","74","8080  >  47812 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788747 TSecr=514788747 WS=128","8080","47812"
"325","34.390435093","127.0.0.1","127.0.0.1","TCP","74","8080  >  47810 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788747 TSecr=514788747 WS=128","8080","47810"
"326","34.390459328","127.0.0.1","127.0.0.1","TCP","66","47812  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788747 TSecr=514788747","47812","8080"
"327","34.390459328","127.0.0.1","127.0.0.1","TCP","66","47810  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788747 TSecr=514788747","47810","8080"
"328","34.391095163","127.0.0.1","127.0.0.1","TCP","415","47810  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788748 TSecr=514788747","47810","8080"
"329","34.391095163","127.0.0.1","127.0.0.1","TCP","415","47812  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788748 TSecr=514788747","47812","8080"
"330","34.391118351","127.0.0.1","127.0.0.1","TCP","66","8080  >  47810 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788748 TSecr=514788748","8080","47810"
"331","34.391118351","127.0.0.1","127.0.0.1","TCP","66","8080  >  47812 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788748 TSecr=514788748","8080","47812"
"332","34.392152071","127.0.0.1","127.0.0.1","TCP","415","47802  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788749 TSecr=514788746","47802","8080"
"333","34.392188249","127.0.0.1","127.0.0.1","TCP","66","8080  >  47802 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788749 TSecr=514788749","8080","47802"
"334","34.394396631","127.0.0.1","127.0.0.1","TCP","119","47766  >  8080 [PSH, ACK] Seq=645 Ack=2111 Win=75392 Len=53 TSval=514788751 TSecr=514788746","47766","8080"
"335","34.400257082","127.0.0.1","127.0.0.1","TCP","1411","8080  >  47782 [PSH, ACK] Seq=1 Ack=350 Win=65536 Len=1345 TSval=514788757 TSecr=514788732","8080","47782"
"336","34.400322384","127.0.0.1","127.0.0.1","TCP","66","47782  >  8080 [ACK] Seq=350 Ack=1346 Win=75008 Len=0 TSval=514788757 TSecr=514788757","47782","8080"
"339","34.402423000","127.0.0.1","127.0.0.1","TCP","1899","47766  >  8080 [PSH, ACK] Seq=698 Ack=2111 Win=75392 Len=1833 TSval=514788759 TSecr=514788746","47766","8080"
"340","34.402442835","127.0.0.1","127.0.0.1","TCP","66","8080  >  47766 [ACK] Seq=2111 Ack=2531 Win=84224 Len=0 TSval=514788759 TSecr=514788751","8080","47766"
"341","34.403556524","127.0.0.1","127.0.0.1","TCP","1411","8080  >  47796 [PSH, ACK] Seq=1 Ack=350 Win=65536 Len=1345 TSval=514788760 TSecr=514788739","8080","47796"
"342","34.403634676","127.0.0.1","127.0.0.1","TCP","66","47796  >  8080 [ACK] Seq=350 Ack=1346 Win=75008 Len=0 TSval=514788760 TSecr=514788760","47796","8080"
"343","34.403981927","127.0.0.1","127.0.0.1","TCP","74","47828  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788761 TSecr=0 WS=128","47828","8080"
"344","34.404026416","127.0.0.1","127.0.0.1","TCP","74","8080  >  47828 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788761 TSecr=514788761 WS=128","8080","47828"
"345","34.404065387","127.0.0.1","127.0.0.1","TCP","66","47828  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788761 TSecr=514788761","47828","8080"
"346","34.404882251","127.0.0.1","127.0.0.1","TCP","415","47828  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788762 TSecr=514788761","47828","8080"
"347","34.404968365","127.0.0.1","127.0.0.1","TCP","66","8080  >  47828 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788762 TSecr=514788762","8080","47828"
"348","34.412504449","127.0.0.1","127.0.0.1","TCP","361","47782  >  8080 [PSH, ACK] Seq=350 Ack=1346 Win=75008 Len=295 TSval=514788769 TSecr=514788757","47782","8080"
"349","34.413468887","127.0.0.1","127.0.0.1","TCP","361","47796  >  8080 [PSH, ACK] Seq=350 Ack=1346 Win=75008 Len=295 TSval=514788770 TSecr=514788760","47796","8080"
"350","34.413769763","127.0.0.1","127.0.0.1","TCP","1411","8080  >  47802 [PSH, ACK] Seq=1 Ack=350 Win=65536 Len=1345 TSval=514788771 TSecr=514788749","8080","47802"
"351","34.413799865","127.0.0.1","127.0.0.1","TCP","66","47802  >  8080 [ACK] Seq=350 Ack=1346 Win=75008 Len=0 TSval=514788771 TSecr=514788771","47802","8080"
"352","34.414950709","127.0.0.1","127.0.0.1","TCP","361","47802  >  8080 [PSH, ACK] Seq=350 Ack=1346 Win=75008 Len=295 TSval=514788772 TSecr=514788771","47802","8080"
"353","34.416645897","127.0.0.1","127.0.0.1","TCP","831","8080  >  47782 [PSH, ACK] Seq=1346 Ack=645 Win=65536 Len=765 TSval=514788774 TSecr=514788769","8080","47782"
"354","34.418149649","127.0.0.1","127.0.0.1","TCP","831","8080  >  47796 [PSH, ACK] Seq=1346 Ack=645 Win=65536 Len=765 TSval=514788775 TSecr=514788770","8080","47796"
"355","34.418324043","127.0.0.1","127.0.0.1","TCP","120","47782  >  8080 [PSH, ACK] Seq=645 Ack=2111 Win=75392 Len=54 TSval=514788775 TSecr=514788774","47782","8080"
"356","34.421614545","127.0.0.1","127.0.0.1","TCP","119","47796  >  8080 [PSH, ACK] Seq=645 Ack=2111 Win=75392 Len=53 TSval=514788778 TSecr=514788775","47796","8080"
"357","34.421948805","127.0.0.1","127.0.0.1","TCP","74","47848  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788779 TSecr=0 WS=128","47848","8080"
"358","34.421979326","127.0.0.1","127.0.0.1","TCP","74","8080  >  47848 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788779 TSecr=514788779 WS=128","8080","47848"
"359","34.422006075","127.0.0.1","127.0.0.1","TCP","66","47848  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788779 TSecr=514788779","47848","8080"
"360","34.422759733","127.0.0.1","127.0.0.1","TCP","1411","8080  >  47812 [PSH, ACK] Seq=1 Ack=350 Win=65536 Len=1345 TSval=514788780 TSecr=514788748","8080","47812"
"361","34.422838583","127.0.0.1","127.0.0.1","TCP","66","47812  >  8080 [ACK] Seq=350 Ack=1346 Win=75008 Len=0 TSval=514788780 TSecr=514788780","47812","8080"
"363","34.428281943","127.0.0.1","127.0.0.1","TCP","831","8080  >  47802 [PSH, ACK] Seq=1346 Ack=645 Win=65536 Len=765 TSval=514788785 TSecr=514788772","8080","47802"
"364","34.429462959","127.0.0.1","127.0.0.1","TCP","1903","47782  >  8080 [PSH, ACK] Seq=699 Ack=2111 Win=75392 Len=1837 TSval=514788786 TSecr=514788774","47782","8080"
"365","34.429507587","127.0.0.1","127.0.0.1","TCP","66","8080  >  47782 [ACK] Seq=2111 Ack=2536 Win=84224 Len=0 TSval=514788786 TSecr=514788775","8080","47782"
"366","34.431486191","127.0.0.1","127.0.0.1","TCP","1411","8080  >  47810 [PSH, ACK] Seq=1 Ack=350 Win=65536 Len=1345 TSval=514788788 TSecr=514788748","8080","47810"
"367","34.431504280","127.0.0.1","127.0.0.1","TCP","74","47870  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788788 TSecr=0 WS=128","47870","8080"
"368","34.431533823","127.0.0.1","127.0.0.1","TCP","74","8080  >  47870 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788788 TSecr=514788788 WS=128","8080","47870"
"369","34.431539130","127.0.0.1","127.0.0.1","TCP","66","47810  >  8080 [ACK] Seq=350 Ack=1346 Win=75008 Len=0 TSval=514788788 TSecr=514788788","47810","8080"
"370","34.431552889","127.0.0.1","127.0.0.1","TCP","66","47870  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788788 TSecr=514788788","47870","8080"
"371","34.431618191","127.0.0.1","127.0.0.1","TCP","415","47848  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788788 TSecr=514788779","47848","8080"
"372","34.431634813","127.0.0.1","127.0.0.1","TCP","66","8080  >  47848 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788789 TSecr=514788788","8080","47848"
"373","34.431740902","127.0.0.1","127.0.0.1","TCP","120","47802  >  8080 [PSH, ACK] Seq=645 Ack=2111 Win=75392 Len=54 TSval=514788789 TSecr=514788785","47802","8080"
"374","34.433149461","127.0.0.1","127.0.0.1","TCP","361","47812  >  8080 [PSH, ACK] Seq=350 Ack=1346 Win=75008 Len=295 TSval=514788790 TSecr=514788780","47812","8080"
"375","34.433250242","127.0.0.1","127.0.0.1","TCP","74","47886  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788790 TSecr=0 WS=128","47886","8080"
"376","34.433330280","127.0.0.1","127.0.0.1","TCP","74","8080  >  47886 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788790 TSecr=514788790 WS=128","8080","47886"
"377","34.433635835","127.0.0.1","127.0.0.1","TCP","66","47886  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788791 TSecr=514788790","47886","8080"
"378","34.434197429","127.0.0.1","127.0.0.1","TCP","74","47832  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788778 TSecr=0 WS=128","47832","8080"
"379","34.434247296","127.0.0.1","127.0.0.1","TCP","74","8080  >  47832 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788791 TSecr=514788778 WS=128","8080","47832"
"380","34.434278515","127.0.0.1","127.0.0.1","TCP","66","47832  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788791 TSecr=514788791","47832","8080"
"381","34.434501099","127.0.0.1","127.0.0.1","TCP","74","47898  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788791 TSecr=0 WS=128","47898","8080"
"382","34.434524147","127.0.0.1","127.0.0.1","TCP","74","8080  >  47898 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788791 TSecr=514788791 WS=128","8080","47898"
"383","34.434546845","127.0.0.1","127.0.0.1","TCP","66","47898  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788791 TSecr=514788791","47898","8080"
"384","34.434948013","127.0.0.1","127.0.0.1","TCP","415","47886  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788792 TSecr=514788790","47886","8080"
"385","34.434958490","127.0.0.1","127.0.0.1","TCP","415","47870  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788792 TSecr=514788788","47870","8080"
"386","34.434974274","127.0.0.1","127.0.0.1","TCP","66","8080  >  47886 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788792 TSecr=514788792","8080","47886"
"387","34.434977067","127.0.0.1","127.0.0.1","TCP","66","8080  >  47870 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788792 TSecr=514788792","8080","47870"
"388","34.435206566","127.0.0.1","127.0.0.1","TCP","415","47898  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788792 TSecr=514788791","47898","8080"
"389","34.435228077","127.0.0.1","127.0.0.1","TCP","66","8080  >  47898 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788792 TSecr=514788792","8080","47898"
"390","34.437266604","127.0.0.1","127.0.0.1","TCP","361","47810  >  8080 [PSH, ACK] Seq=350 Ack=1346 Win=75008 Len=295 TSval=514788794 TSecr=514788788","47810","8080"
"391","34.437310465","127.0.0.1","127.0.0.1","TCP","66","8080  >  47810 [ACK] Seq=1346 Ack=645 Win=65280 Len=0 TSval=514788794 TSecr=514788794","8080","47810"
"392","34.438329379","127.0.0.1","127.0.0.1","TCP","74","47864  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788781 TSecr=0 WS=128","47864","8080"
"393","34.438368839","127.0.0.1","127.0.0.1","TCP","74","8080  >  47864 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788795 TSecr=514788781 WS=128","8080","47864"
"394","34.438405506","127.0.0.1","127.0.0.1","TCP","66","47864  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788795 TSecr=514788795","47864","8080"
"395","34.439142401","127.0.0.1","127.0.0.1","TCP","415","47864  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788796 TSecr=514788795","47864","8080"
"396","34.439168662","127.0.0.1","127.0.0.1","TCP","66","8080  >  47864 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788796 TSecr=514788796","8080","47864"
"397","34.439380071","127.0.0.1","127.0.0.1","TCP","1411","8080  >  47828 [PSH, ACK] Seq=1 Ack=350 Win=65536 Len=1345 TSval=514788796 TSecr=514788762","8080","47828"
"398","34.439433919","127.0.0.1","127.0.0.1","TCP","66","47828  >  8080 [ACK] Seq=350 Ack=1346 Win=75008 Len=0 TSval=514788796 TSecr=514788796","47828","8080"
"403","34.440008992","127.0.0.1","127.0.0.1","TCP","1901","47802  >  8080 [PSH, ACK] Seq=699 Ack=2111 Win=75392 Len=1835 TSval=514788797 TSecr=514788785","47802","8080"
"404","34.440033297","127.0.0.1","127.0.0.1","TCP","66","8080  >  47802 [ACK] Seq=2111 Ack=2534 Win=84224 Len=0 TSval=514788797 TSecr=514788789","8080","47802"
"405","34.441040198","127.0.0.1","127.0.0.1","TCP","1904","47796  >  8080 [PSH, ACK] Seq=698 Ack=2111 Win=75392 Len=1838 TSval=514788798 TSecr=514788775","47796","8080"
"406","34.441081824","127.0.0.1","127.0.0.1","TCP","66","8080  >  47796 [ACK] Seq=2111 Ack=2536 Win=84224 Len=0 TSval=514788798 TSecr=514788778","8080","47796"
"407","34.441680992","127.0.0.1","127.0.0.1","TCP","831","8080  >  47812 [PSH, ACK] Seq=1346 Ack=645 Win=65536 Len=765 TSval=514788799 TSecr=514788790","8080","47812"
"408","34.442536059","127.0.0.1","127.0.0.1","TCP","361","47828  >  8080 [PSH, ACK] Seq=350 Ack=1346 Win=75008 Len=295 TSval=514788799 TSecr=514788796","47828","8080"
"409","34.444205824","127.0.0.1","127.0.0.1","TCP","74","47900  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788801 TSecr=0 WS=128","47900","8080"
"410","34.444205824","127.0.0.1","127.0.0.1","TCP","831","8080  >  47810 [PSH, ACK] Seq=1346 Ack=645 Win=65536 Len=765 TSval=514788801 TSecr=514788794","8080","47810"
"411","34.444211132","127.0.0.1","127.0.0.1","TCP","415","47832  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788801 TSecr=514788791","47832","8080"
"412","34.444230618","127.0.0.1","127.0.0.1","TCP","66","8080  >  47832 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788801 TSecr=514788801","8080","47832"
"413","34.444241653","127.0.0.1","127.0.0.1","TCP","74","8080  >  47900 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788801 TSecr=514788801 WS=128","8080","47900"
"414","34.444264491","127.0.0.1","127.0.0.1","TCP","66","47900  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788801 TSecr=514788801","47900","8080"
"415","34.444305837","127.0.0.1","127.0.0.1","TCP","119","47812  >  8080 [PSH, ACK] Seq=645 Ack=2111 Win=75392 Len=53 TSval=514788801 TSecr=514788799","47812","8080"
"416","34.444925329","127.0.0.1","127.0.0.1","TCP","415","47900  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788802 TSecr=514788801","47900","8080"
"417","34.444953056","127.0.0.1","127.0.0.1","TCP","66","8080  >  47900 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788802 TSecr=514788802","8080","47900"
"418","34.445330827","127.0.0.1","127.0.0.1","TCP","74","47904  >  8080 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=514788802 TSecr=0 WS=128","47904","8080"
"419","34.445361139","127.0.0.1","127.0.0.1","TCP","74","8080  >  47904 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=514788802 TSecr=514788802 WS=128","8080","47904"
"420","34.445388237","127.0.0.1","127.0.0.1","TCP","66","47904  >  8080 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=514788802 TSecr=514788802","47904","8080"
"421","34.446058015","127.0.0.1","127.0.0.1","TCP","415","47904  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=349 TSval=514788803 TSecr=514788802","47904","8080"
"422","34.446083297","127.0.0.1","127.0.0.1","TCP","66","8080  >  47904 [ACK] Seq=1 Ack=350 Win=65152 Len=0 TSval=514788803 TSecr=514788803","8080","47904"
"423","34.446718713","127.0.0.1","127.0.0.1","TCP","119","47810  >  8080 [PSH, ACK] Seq=645 Ack=2111 Win=75392 Len=53 TSval=514788804 TSecr=514788801","47810","8080"
"424","34.446772561","127.0.0.1","127.0.0.1","TCP","1411","8080  >  47848 [PSH, ACK] Seq=1 Ack=350 Win=65536 Len=1345 TSval=514788804 TSecr=514788788","8080","47848"
"425","34.446813558","127.0.0.1","127.0.0.1","TCP","66","47848  >  8080 [ACK] Seq=350 Ack=1346 Win=75008 Len=0 TSval=514788804 TSecr=514788804","47848","8080"
